# JW[JHS] fec2det channel map 
# fec_id channel_id dim channel_id
2	38	1	101
2	39	1	37
2	40	1	107
2	41	1	43
2	42	1	117
2	43	1	53
2	44	1	109
2	45	1	45
2	46	1	111
2	47	1	47
2	48	1	121
2	49	1	57
2	50	1	119
2	51	1	55
2	52	1	113
2	53	1	49
2	54	1	115
2	55	1	51
2	56	1	125
2	57	1	61
2	58	1	123
2	59	1	59
2	60	1	128
2	61	1	64
2	62	1	127
2	63	1	63
2	64	1	70
2	65	1	6
2	66	1	74
2	67	1	4
2	68	1	68
2	69	1	72
2	70	1	2
2	71	1	66
2	72	1	65
2	73	1	78
2	74	1	14
2	75	1	1
2	76	1	10
2	77	1	12
2	78	1	76
2	79	1	8
2	80	1	88
2	81	1	24
2	82	1	86
2	83	1	18
2	84	1	82
2	85	1	84
2	86	1	16
2	87	1	80
2	88	1	94
2	89	1	92
2	90	1	28
2	91	1	30
2	92	1	22
2	93	1	26
2	94	1	90
2	95	1	20
2	96	1	100
2	97	1	36
2	98	1	104
2	99	1	34
2	100	1	98
2	101	1	102
2	102	1	32
2	103	1	96
2	104	1	106
2	105	1	110
2	106	1	46
2	107	1	42
2	108	1	40
2	109	1	44
2	110	1	108
2	111	1	38
2	112	1	120
2	113	1	56
2	114	1	54
2	115	1	114
2	116	1	50
2	117	1	116
2	118	1	48
2	119	1	112
2	120	1	126
2	121	1	60
2	122	1	124
2	123	1	62
2	124	1	118
2	125	1	58
2	126	1	122
2	127	1	52
3	0	0	71
3	1	0	7
3	2	0	73
3	3	0	9
3	4	0	69
3	5	0	5
3	6	0	67
3	7	0	3
3	8	0	79
3	9	0	15
3	10	0	81
3	11	0	17
3	12	0	77
3	13	0	13
3	14	0	75
3	15	0	11
3	16	0	87
3	17	0	23
3	18	0	89
3	19	0	25
3	20	0	85
3	21	0	21
3	22	0	83
3	23	0	19
3	24	0	95
3	25	0	31
3	26	0	97
3	27	0	33
3	28	0	93
3	29	0	29
3	30	0	91
3	31	0	27
3	32	0	105
3	33	0	41
3	34	0	103
3	35	0	39
3	36	0	99
3	37	0	35
3	38	0	101
3	39	0	37
3	40	0	107
3	41	0	43
3	42	0	117
3	43	0	53
3	44	0	109
3	45	0	45
3	46	0	111
3	47	0	47
3	48	0	121
3	49	0	57
3	50	0	119
3	51	0	55
3	52	0	113
3	53	0	49
3	54	0	115
3	55	0	51
3	56	0	125
3	57	0	61
3	58	0	123
3	59	0	59
3	60	0	128
3	61	0	64
3	62	0	127
3	63	0	63
3	64	0	70
3	65	0	6
3	66	0	74
3	67	0	4
3	68	0	68
3	69	0	72
3	70	0	2
3	71	0	66
3	72	0	65
3	73	0	78
3	74	0	14
3	75	0	1
3	76	0	10
3	77	0	12
3	78	0	76
3	79	0	8
3	80	0	88
3	81	0	24
3	82	0	86
3	83	0	18
3	84	0	82
3	85	0	84
3	86	0	16
3	87	0	80
3	88	0	94
3	89	0	92
3	90	0	28
3	91	0	30
3	92	0	22
3	93	0	26
3	94	0	90
3	95	0	20
3	96	0	100
3	97	0	36
3	98	0	104
3	99	0	34
3	100	0	98
3	101	0	102
3	102	0	32
3	103	0	96
3	104	0	106
3	105	0	110
3	106	0	46
3	107	0	42
3	108	0	40
3	109	0	44
3	110	0	108
3	111	0	38
3	112	0	120
3	113	0	56
3	114	0	54
3	115	0	114
3	116	0	50
3	117	0	116
3	118	0	48
3	119	0	112
3	120	0	126
3	121	0	60
3	122	0	124
3	123	0	62
3	124	0	118
3	125	0	58
3	126	0	122
3	127	0	52
4	0	1	250
4	1	1	186
4	2	1	248
4	3	1	184
4	4	1	252
4	5	1	188
4	6	1	254
4	7	1	190
4	8	1	242
4	9	1	178
4	10	1	240
4	11	1	176
4	12	1	244
4	13	1	180
4	14	1	246
4	15	1	182
4	16	1	234
4	17	1	170
4	18	1	232
4	19	1	168
4	20	1	236
4	21	1	172
4	22	1	238
4	23	1	174
4	24	1	226
4	25	1	162
4	26	1	224
4	27	1	160
4	28	1	228
4	29	1	164
4	30	1	230
4	31	1	166
4	32	1	216
4	33	1	152
4	34	1	218
4	35	1	154
4	36	1	222
4	37	1	158
4	38	1	220
4	39	1	156
4	40	1	214
4	41	1	150
4	42	1	204
4	43	1	140
4	44	1	212
4	45	1	148
4	46	1	210
4	47	1	146
4	48	1	200
4	49	1	136
4	50	1	202
4	51	1	138
4	52	1	208
4	53	1	144
4	54	1	206
4	55	1	142
4	56	1	196
4	57	1	132
4	58	1	198
4	59	1	134
4	60	1	193
4	61	1	129
4	62	1	194
4	63	1	130
4	64	1	251
4	65	1	187
4	66	1	247
4	67	1	189
4	68	1	253
4	69	1	249
4	70	1	191
4	71	1	255
4	72	1	256
4	73	1	243
4	74	1	179
4	75	1	192
4	76	1	183
4	77	1	181
4	78	1	245
4	79	1	185
4	80	1	233
4	81	1	169
4	82	1	235
4	83	1	175
4	84	1	239
4	85	1	237
4	86	1	177
4	87	1	241
4	88	1	227
4	89	1	229
4	90	1	165
4	91	1	163
4	92	1	171
4	93	1	167
4	94	1	231
4	95	1	173
4	96	1	221
4	97	1	157
4	98	1	217
4	99	1	159
4	100	1	223
4	101	1	219
4	102	1	161
4	103	1	225
4	104	1	215
4	105	1	211
4	106	1	147
4	107	1	151
4	108	1	153
4	109	1	149
4	110	1	213
4	111	1	155
4	112	1	201
4	113	1	137
4	114	1	139
4	115	1	207
4	116	1	143
4	117	1	205
4	118	1	145
4	119	1	209
4	120	1	195
4	121	1	133
4	122	1	197
4	123	1	131
4	124	1	203
4	125	1	135
4	126	1	199
4	127	1	141
5	0	1	378
5	1	1	314
5	2	1	376
5	3	1	312
5	4	1	380
5	5	1	316
5	6	1	382
5	7	1	318
5	8	1	370
5	9	1	306
5	10	1	368
5	11	1	304
5	12	1	372
5	13	1	308
5	14	1	374
5	15	1	310
5	16	1	362
5	17	1	298
5	18	1	360
5	19	1	296
5	20	1	364
5	21	1	300
5	22	1	366
5	23	1	302
5	24	1	354
5	25	1	290
5	26	1	352
5	27	1	288
5	28	1	356
5	29	1	292
5	30	1	358
5	31	1	294
5	32	1	344
5	33	1	280
5	34	1	346
5	35	1	282
5	36	1	350
5	37	1	286
5	38	1	348
5	39	1	284
5	40	1	342
5	41	1	278
5	42	1	332
5	43	1	268
5	44	1	340
5	45	1	276
5	46	1	338
5	47	1	274
5	48	1	328
5	49	1	264
5	50	1	330
5	51	1	266
5	52	1	336
5	53	1	272
5	54	1	334
5	55	1	270
5	56	1	324
5	57	1	260
5	58	1	326
5	59	1	262
5	60	1	321
5	61	1	257
5	62	1	322
5	63	1	258
5	64	1	379
5	65	1	315
5	66	1	375
5	67	1	317
5	68	1	381
5	69	1	377
5	70	1	319
5	71	1	383
5	72	1	384
5	73	1	371
5	74	1	307
5	75	1	320
5	76	1	311
5	77	1	309
5	78	1	373
5	79	1	313
5	80	1	361
5	81	1	297
5	82	1	363
5	83	1	303
5	84	1	367
5	85	1	365
5	86	1	305
5	87	1	369
5	88	1	355
5	89	1	357
5	90	1	293
5	91	1	291
5	92	1	299
5	93	1	295
5	94	1	359
5	95	1	301
5	96	1	349
5	97	1	285
5	98	1	345
5	99	1	287
5	100	1	351
5	101	1	347
5	102	1	289
5	103	1	353
5	104	1	343
5	105	1	339
5	106	1	275
5	107	1	279
5	108	1	281
5	109	1	277
5	110	1	341
5	111	1	283
5	112	1	329
5	113	1	265
5	114	1	267
5	115	1	335
5	116	1	271
5	117	1	333
5	118	1	273
5	119	1	337
5	120	1	323
5	121	1	261
5	122	1	325
5	123	1	259
5	124	1	331
5	125	1	263
5	126	1	327
5	127	1	269
